DATE_TIME,DATE,TIME,Average of AMBIENT_TEMPERATURE,Average of MODULE_TEMPERATURE,Average of IRRADIATION,Average of DC_POWER,Average of AC_POWER,Average of DAILY_YIELD,Average of TOTAL_YIELD,DAILY_YIELD,TOTAL_YIELD
17-05-20 5:45,17-05-20,5:45:00,22.5879394,21.22639153,0.000333455,0,0,0,6865510.409,0,6865510.409
17-05-20 6:00,17-05-20,6:00:00,22.69311313,21.41633907,0.004784626,1.539772727,0.148295455,0.005681818,6865510.415,0.005681818,6865510.415
17-05-20 6:15,17-05-20,6:15:00,22.79481627,21.68954673,0.012349708,122.1055195,11.77987013,1.097402597,6865511.507,1.097402597,6865511.507
17-05-20 6:30,17-05-20,6:30:00,22.68567307,21.89033827,0.034180881,452.8344156,43.79155844,7.540584416,6865517.95,7.540584416,6865517.95
17-05-20 6:45,17-05-20,6:45:00,22.94856573,22.59763193,0.067904608,881.737013,85.59293831,22.91396104,6865533.323,22.91396104,6865533.323
17-05-20 7:00,17-05-20,7:00:00,23.29249893,23.8324564,0.106996056,1413.137987,137.9211039,50.76623377,6865561.175,50.76623377,6865561.175
17-05-20 7:15,17-05-20,7:15:00,23.61099233,25.83404733,0.196433397,2454.898539,240.7471591,97.92045454,6865608.33,97.92045454,6865608.33
17-05-20 7:30,17-05-20,7:30:00,23.90845814,27.4991695,0.221922492,2849.270292,279.7599838,158.3336039,6865668.743,158.3336039,6865668.743
17-05-20 7:45,17-05-20,7:45:00,24.33187667,30.97835493,0.322464755,4290.577922,421.1623377,246.1128247,6865756.522,246.1128247,6865756.522
17-05-20 8:00,17-05-20,8:00:00,25.0617614,34.63271467,0.378702412,5066.830357,496.8090098,367.1282468,6865877.537,367.1282468,6865877.537
17-05-20 8:15,17-05-20,8:15:00,25.64680373,37.81797673,0.383550269,5163.099026,506.1497565,490.6663961,6866001.076,490.6663961,6866001.076
17-05-20 8:30,17-05-20,8:30:00,26.14622593,40.32618213,0.416975347,5591.540584,548.0823052,617.3206169,6866127.73,617.3206169,6866127.73
17-05-20 8:45,17-05-20,8:45:00,27.0309326,44.45619293,0.561811632,7490.961851,733.4054383,775.6956169,6866286.105,775.6956169,6866286.105
17-05-20 9:00,17-05-20,9:00:00,27.683191,48.176432,0.576084459,7705.835227,754.3619318,969.4439935,6866479.853,969.4439935,6866479.853
17-05-20 9:15,17-05-20,9:15:00,27.98594029,45.11740971,0.441706429,6493.112825,635.9616071,1129.86526,6866640.274,1129.86526,6866640.274
17-05-20 9:30,17-05-20,9:30:00,28.59910273,46.90497853,0.626964662,8345.037338,816.6050325,1325.256494,6866835.666,1325.256494,6866835.666
17-05-20 9:45,17-05-20,9:45:00,29.23562,49.9406148,0.772358071,10331.79951,1009.919562,1547.18263,6867057.592,1547.18263,6867057.592
17-05-20 10:00,17-05-20,10:00:00,30.09131267,52.08946933,0.753537445,9834.280032,961.3631494,1804.838474,6867315.248,1804.838474,6867315.248
17-05-20 10:15,17-05-20,10:15:00,30.02618813,48.93250113,0.717545169,9696.743507,948.2525974,2033.630682,6867544.092,2033.630682,6867544.092
17-05-20 10:30,17-05-20,10:30:00,30.15890107,50.7184002,0.685881602,10234.56575,999.5868507,2279.890422,6867790.3,2279.890422,6867790.3
17-05-20 10:45,17-05-20,10:45:00,31.06742553,55.4462772,0.855109075,11477.60552,1119.746753,2551.939935,6868062.394,2551.939935,6868062.394
17-05-20 11:00,17-05-20,11:00:00,31.16485807,55.28936173,0.812389053,11050.21753,1078.158279,2811.573864,6868321.983,2811.573864,6868321.983
17-05-20 11:15,17-05-20,11:15:00,31.53113,60.20856953,0.997903636,12601.99757,1228.846916,3106.907468,6868617.317,3106.907468,6868617.317
17-05-20 11:30,17-05-20,11:30:00,32.31780807,63.14558157,0.97745754,12219.94643,1192.002841,3418.543831,6868927.521,3418.543831,6868927.521
17-05-20 11:45,17-05-20,11:45:00,32.5278644,61.8019916,0.869908956,10746.39367,1048.84007,3695.455898,6869205.865,3695.455898,6869205.865
17-05-20 12:00,17-05-20,12:00:00,32.49596767,56.10107627,0.635450962,8163.69724,798.6218344,3911.63474,6869422.044,3911.63474,6869422.044
17-05-20 12:15,17-05-20,12:15:00,32.98554907,55.0942282,0.783589389,10569.36769,1032.18401,4139.642857,6869650.052,4139.642857,6869650.052
17-05-20 12:30,17-05-20,12:30:00,33.10833713,56.4158632,0.669670513,8347.828734,815.9969967,4373.861201,6869884.27,4373.861201,6869884.27
17-05-20 12:45,17-05-20,12:45:00,33.6491878,56.55667753,0.837124353,10475.9026,1022.628084,4592.754058,6870103.163,4592.754058,6870103.163
17-05-20 13:00,17-05-20,13:00:00,33.88692627,53.80755813,0.422498875,5873.676948,575.3819805,4820.159091,6870330.568,4820.159091,6870330.568
17-05-20 13:15,17-05-20,13:15:00,33.05344033,43.3909484,0.451771234,6453.468344,631.3867695,4933.285714,6870443.695,4933.285714,6870443.695
17-05-20 13:30,17-05-20,13:30:00,33.727413,54.2896504,0.742889743,10238.91315,999.6965097,5173.957792,6870684.367,5173.957792,6870684.367
17-05-20 13:45,17-05-20,13:45:00,34.05229864,52.02791714,0.625084994,8495.29789,830.3125,5381.596591,6870892.006,5381.596591,6870892.006
17-05-20 14:00,17-05-20,14:00:00,34.48483913,55.32990507,0.697772575,8882.966721,867.907224,5624.824675,6871135.234,5624.824675,6871135.234
17-05-20 14:15,17-05-20,14:15:00,34.30416453,47.85390453,0.431178431,5776.753247,565.9157468,5780.064123,6871290.473,5780.064123,6871290.473
17-05-20 14:30,17-05-20,14:30:00,34.02411533,44.90596927,0.315089903,3975.769481,390.005763,5905.830357,6871416.239,5905.830357,6871416.239
17-05-20 14:45,17-05-20,14:45:00,34.14708273,47.63582767,0.659827118,9535.489448,932.1926948,6059.728896,6871570.138,6059.728896,6871570.138
17-05-20 15:00,17-05-20,15:00:00,35.10977173,54.05481967,0.683636201,9263.620941,906.0277597,6307.818182,6871818.227,6307.818182,6871818.227
17-05-20 15:15,17-05-20,15:15:00,35.25248613,49.98867167,0.510241673,7155.79789,700.6484578,6504.491071,6872014.9,6504.491071,6872014.9
17-05-20 15:30,17-05-20,15:30:00,34.98165257,49.41860521,0.590900486,7921.36039,775.1569805,6694.663149,6872205.072,6694.663149,6872205.072
17-05-20 15:45,17-05-20,15:45:00,34.6127872,43.38971593,0.289312882,4205.392045,412.7323052,6832.725649,6872343.135,6832.725649,6872343.135
17-05-20 16:00,17-05-20,16:00:00,34.737508,44.04532647,0.453365883,6369.599026,623.8436688,6970.57711,6872480.986,6970.57711,6872480.986
17-05-20 16:15,17-05-20,16:15:00,31.03193886,39.52693836,0.338433116,4677.661255,458.8495401,7097.389881,6872607.799,7097.389881,6872607.799
17-05-20 16:30,17-05-20,16:30:00,29.56562293,36.2766234,0.291312887,4232.73539,415.2793019,7205.170455,6872715.58,7205.170455,6872715.58
17-05-20 16:45,17-05-20,16:45:00,29.36376953,35.6045024,0.257869254,3722.830357,365.6981331,7304.644481,6872815.054,7304.644481,6872815.054
17-05-20 17:00,17-05-20,17:00:00,28.75074867,32.94330453,0.14100155,2037.991072,199.8004058,7374.358766,6872884.768,7374.358766,6872884.768
17-05-20 17:15,17-05-20,17:15:00,28.2966472,30.6336732,0.117034171,1669.106331,163.5286526,7418.665584,6872929.075,7418.665584,6872929.075
17-05-20 17:30,17-05-20,17:30:00,27.60173907,29.47836743,0.094512842,1370.217533,133.3646916,7456.080357,6872966.489,7456.080357,6872966.489
17-05-20 17:45,17-05-20,17:45:00,26.7289,27.917517,0.061722936,874.4691558,84.87922078,7484.377435,6872994.787,7484.377435,6872994.787
17-05-20 18:00,17-05-20,18:00:00,26.35418707,26.4137554,0.023625548,317.4212662,30.67183442,7498.411526,6873008.821,7498.411526,6873008.821
17-05-20 18:15,17-05-20,18:15:00,26.1361226,25.3737672,0.010367788,130.8952922,12.62946429,7503.528409,6873013.938,7503.528409,6873013.938
17-05-20 18:30,17-05-20,18:30:00,26.14108673,25.04768067,0.00083712,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 18:45,17-05-20,18:45:00,25.9966144,24.61709587,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 19:00,17-05-20,19:00:00,25.8602378,24.0412028,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 19:15,17-05-20,19:15:00,25.98387433,24.02473347,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 19:30,17-05-20,19:30:00,25.90812167,24.07766727,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 19:45,17-05-20,19:45:00,25.81638657,24.16028707,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 20:00,17-05-20,20:00:00,25.67117727,24.32260127,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 20:15,17-05-20,20:15:00,25.50143227,23.83279847,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 20:30,17-05-20,20:30:00,25.29024047,23.78933507,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 20:45,17-05-20,20:45:00,25.28608,24.1300782,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 21:00,17-05-20,21:00:00,25.3820984,24.566923,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 21:15,17-05-20,21:15:00,22.50401007,21.09329027,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 21:30,17-05-20,21:30:00,21.50778593,20.427958,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 21:45,17-05-20,21:45:00,21.29480636,20.37712093,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 22:00,17-05-20,22:00:00,21.23754673,20.449766,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 22:15,17-05-20,22:15:00,21.26081347,20.511558,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 22:30,17-05-20,22:30:00,21.314433,20.63365873,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 22:45,17-05-20,22:45:00,21.31589153,20.69088327,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 23:00,17-05-20,23:00:00,21.2205322,20.5905884,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 23:15,17-05-20,23:15:00,21.21657507,20.6353922,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 23:30,17-05-20,23:30:00,21.273112,20.63249327,0,0,0,7504.818182,6873015.227,7504.818182,6873015.227
17-05-20 23:45,17-05-20,23:45:00,21.20941829,20.56311471,0,0,0,7045.694805,6873015.227,7045.694805,6873015.227
18-05-20 0:00,18-05-20,0:00:00,21.1556906,20.59939973,0,0,0,258.2840909,6873015.227,258.2840909,6873015.227
18-05-20 0:15,18-05-20,0:15:00,21.0414368,20.47596227,0,0,0,0,6873015.227,0,6873015.227
18-05-20 0:30,18-05-20,0:30:00,21.14206753,20.531305,0,0,0,0,6873015.227,0,6873015.227
18-05-20 0:45,18-05-20,0:45:00,21.13725773,20.53331707,0,0,0,0,6873015.227,0,6873015.227
18-05-20 1:00,18-05-20,1:00:00,21.07079267,20.48064787,0,0,0,0,6873015.227,0,6873015.227
18-05-20 1:15,18-05-20,1:15:00,20.98966467,20.38562407,0,0,0,0,6873015.227,0,6873015.227
18-05-20 1:30,18-05-20,1:30:00,20.983842,20.376831,0,0,0,0,6873015.227,0,6873015.227
18-05-20 1:45,18-05-20,1:45:00,21.02700587,20.3931762,0,0,0,0,6873015.227,0,6873015.227
18-05-20 2:00,18-05-20,2:00:00,20.96934314,20.333884,0,0,0,0,6873015.227,0,6873015.227
18-05-20 2:15,18-05-20,2:15:00,21.00723073,20.224764,0,0,0,0,6873015.227,0,6873015.227
18-05-20 2:30,18-05-20,2:30:00,21.13065793,20.224632,0,0,0,0,6873015.227,0,6873015.227
18-05-20 2:45,18-05-20,2:45:00,21.2112,20.25803233,0,0,0,0,6873015.227,0,6873015.227
18-05-20 3:00,18-05-20,3:00:00,21.25834353,20.34683027,0,0,0,0,6873015.227,0,6873015.227
18-05-20 3:15,18-05-20,3:15:00,21.35109453,20.8456686,0,0,0,0,6873015.227,0,6873015.227
18-05-20 3:30,18-05-20,3:30:00,21.37037567,21.00739133,0,0,0,0,6873015.227,0,6873015.227
18-05-20 3:45,18-05-20,3:45:00,21.3891804,20.86159873,0,0,0,0,6873015.227,0,6873015.227
18-05-20 4:00,18-05-20,4:00:00,21.4589906,20.88282673,0,0,0,0,6873015.227,0,6873015.227
18-05-20 4:15,18-05-20,4:15:00,21.18773193,20.36523033,0,0,0,0,6873015.227,0,6873015.227
18-05-20 4:30,18-05-20,4:30:00,21.03696543,19.75568707,0,0,0,0,6873015.227,0,6873015.227
18-05-20 4:45,18-05-20,4:45:00,20.96152547,19.47753107,0,0,0,0,6873015.227,0,6873015.227
18-05-20 5:00,18-05-20,5:00:00,21.00024833,19.77851767,0,0,0,0,6873015.227,0,6873015.227
18-05-20 5:15,18-05-20,5:15:00,21.12766127,20.065865,0,0,0,0,6873015.227,0,6873015.227
18-05-20 5:30,18-05-20,5:30:00,21.19439307,20.01042267,0,0,0,0,6873015.227,0,6873015.227
18-05-20 5:45,18-05-20,5:45:00,21.26538713,19.97623313,0.000519966,0,0,0,6873015.227,0,6873015.227
18-05-20 6:00,18-05-20,6:00:00,21.30836173,20.28832387,0.008594149,72.33685065,6.978571429,0.333603896,6873015.561,0.333603896,6873015.561
18-05-20 6:15,18-05-20,6:15:00,21.43149827,20.859558,0.028366829,383.1907468,37.04001623,5.51461039,6873020.742,5.51461039,6873020.742
18-05-20 6:30,18-05-20,6:30:00,21.61032329,21.56044657,0.053956136,746.9228896,72.42727273,18.85146104,6873034.079,18.85146104,6873034.079
18-05-20 6:45,18-05-20,6:45:00,21.6726298,22.11884373,0.080550228,1145.568994,111.3776786,42.18344156,6873057.411,42.18344156,6873057.411
18-05-20 7:00,18-05-20,7:00:00,21.8345074,23.14069627,0.117545573,1685.794643,164.9690747,75.55194805,6873090.779,75.55194805,6873090.779
18-05-20 7:15,18-05-20,7:15:00,22.19873053,25.31902047,0.187030046,2666.344156,261.5725649,128.4172078,6873143.644,128.4172078,6873143.644
18-05-20 7:30,18-05-20,7:30:00,22.69612427,28.3609558,0.244623029,3450.732955,338.9842533,207.5949675,6873222.822,207.5949675,6873222.822
18-05-20 7:45,18-05-20,7:45:00,23.10963947,29.0602518,0.119259876,1773.185877,173.5789773,270.9853896,6873286.213,270.9853896,6873286.213
18-05-20 8:00,18-05-20,8:00:00,23.23228947,26.9630168,0.082955804,1270.123377,123.5563312,306.6152597,6873321.843,306.6152597,6873321.843
18-05-20 8:15,18-05-20,8:15:00,23.33721907,26.20634773,0.089748178,1380.843344,134.4979708,337.8133117,6873353.041,337.8133117,6873353.041
18-05-20 8:30,18-05-20,8:30:00,23.50864867,26.8290996,0.118092295,1822.030844,178.5814935,377.1144481,6873392.342,377.1144481,6873392.342
18-05-20 8:45,18-05-20,8:45:00,23.5459355,27.599182,0.124644065,1924.324675,188.6325487,423.1785714,6873438.406,423.1785714,6873438.406
18-05-20 9:00,18-05-20,9:00:00,23.7412598,27.86075853,0.115434983,1772.411526,173.704789,470.0032468,6873485.231,470.0032468,6873485.231
18-05-20 9:15,18-05-20,9:15:00,23.763322,27.50717767,0.110408298,1718.50487,168.4200487,511.7280844,6873526.955,511.7280844,6873526.955
18-05-20 9:30,18-05-20,9:30:00,23.76201373,27.19713127,0.09638069,1492.94237,145.6077922,551.4902597,6873566.718,551.4902597,6873566.718
18-05-20 9:45,18-05-20,9:45:00,23.76213573,26.63055,0.099295162,1528.088474,149.2775162,586.8287338,6873602.056,586.8287338,6873602.056
18-05-20 10:00,18-05-20,10:00:00,23.8746256,26.81340947,0.112813087,1750.714286,171.5931818,627.3928571,6873642.62,627.3928571,6873642.62
18-05-20 10:15,18-05-20,10:15:00,23.838385,27.24008373,0.142246735,2213.301948,217.0037338,674.2435065,6873689.471,674.2435065,6873689.471
18-05-20 10:30,18-05-20,10:30:00,24.00694767,28.83434853,0.20888875,3205.224838,314.8661526,739.724026,6873754.951,739.724026,6873754.951
18-05-20 10:45,18-05-20,10:45:00,24.32454136,32.96467593,0.374390925,5642.720779,553.0703734,845.0381494,6873860.265,845.0381494,6873860.265
18-05-20 11:00,18-05-20,11:00:00,24.86980793,37.5372804,0.434904685,6419.141234,628.8469968,999.0454545,6874014.273,999.0454545,6874014.273
18-05-20 11:15,18-05-20,11:15:00,25.1295838,39.55242313,0.484750587,7111.844968,696.4186688,1161.775162,6874177.002,1161.775162,6874177.002
18-05-20 11:30,18-05-20,11:30:00,25.28966667,38.92812507,0.351465055,5214.324675,511.1603084,1315.145292,6874330.373,1315.145292,6874330.373
18-05-20 11:45,18-05-20,11:45:00,25.21516727,37.6112162,0.414883193,6184.514611,605.9228896,1450.525974,6874465.753,1450.525974,6874465.753
18-05-20 12:00,18-05-20,12:00:00,25.70663053,41.3690166,0.562312991,8178.600649,800.3711851,1622.525974,6874637.753,1622.525974,6874637.753
18-05-20 12:15,18-05-20,12:15:00,26.31050207,46.14880593,0.603215169,8587.079545,840.235552,1836.058442,6874851.286,1836.058442,6874851.286
18-05-20 12:30,18-05-20,12:30:00,26.84059667,45.97044667,0.593243723,8478.637175,829.6818182,2039.482955,6875054.71,2039.482955,6875054.71
18-05-20 12:45,18-05-20,12:45:00,26.93235467,44.0610454,0.551129845,7947.814123,777.8951299,2234.193994,6875249.421,2234.193994,6875249.421
18-05-20 13:00,18-05-20,13:00:00,27.01900433,45.00250027,0.567369825,8062.039773,789.03125,2443.943994,6875459.171,2443.943994,6875459.171
18-05-20 13:15,18-05-20,13:15:00,27.12312521,43.86432764,0.722826824,9827.18263,960.2958604,2642.334416,6875657.562,2642.334416,6875657.562
18-05-20 13:30,18-05-20,13:30:00,27.371873,49.5876018,0.806846928,11325.84659,1105.458523,2911.203734,6875926.431,2911.203734,6875926.431
18-05-20 13:45,18-05-20,13:45:00,27.86127913,52.84501127,0.97148052,12866.29545,1254.632711,3213.292208,6876228.519,3213.292208,6876228.519
18-05-20 14:00,18-05-20,14:00:00,28.36710007,53.9367392,0.723553221,9592.102272,937.1541396,3504.814123,6876520.041,3504.814123,6876520.041
18-05-20 14:15,18-05-20,14:15:00,27.71798707,42.51535053,0.344136892,4958.75,486.2873377,3664.137175,6876679.364,3664.137175,6876679.364
18-05-20 14:30,18-05-20,14:30:00,27.39025473,39.45489507,0.453461884,6587.916396,645.3005682,3807.939935,6876823.167,3807.939935,6876823.167
18-05-20 14:45,18-05-20,14:45:00,27.21775093,38.819875,0.438681375,6337.343344,620.8094968,3957.943182,6876973.171,3957.943182,6876973.171
18-05-20 15:00,18-05-20,15:00:00,27.2929586,41.94669767,0.547869178,7808.653409,764.3875812,4140.956169,6877156.183,4140.956169,6877156.183
18-05-20 15:15,18-05-20,15:15:00,27.22515273,42.82454407,0.555787044,7936.571429,776.8561688,4327.715909,6877342.943,4327.715909,6877342.943
18-05-20 15:30,18-05-20,15:30:00,27.56823729,43.82351471,0.52508064,7528.644481,737.073052,4522.107955,6877537.335,4522.107955,6877537.335
18-05-20 15:45,18-05-20,15:45:00,27.81418253,43.05421947,0.496169466,7028.981331,688.3544643,4700.627435,6877715.855,4700.627435,6877715.855
18-05-20 16:00,18-05-20,16:00:00,27.82351667,40.7451396,0.412797453,5918.975649,580.0053571,4856.741071,6877871.968,4856.741071,6877871.968
18-05-20 16:15,18-05-20,16:15:00,27.47942707,37.63392773,0.299364092,4247.786526,417.1194805,4983.694805,6877998.922,4983.694805,6877998.922
18-05-20 16:30,18-05-20,16:30:00,27.23083093,34.6317082,0.256806571,3704.896104,364.1079546,5079.899351,6878095.127,5079.899351,6878095.127
18-05-20 16:45,18-05-20,16:45:00,27.04886893,32.78221633,0.197191599,2896.926136,284.2746753,5161.463474,6878176.691,5161.463474,6878176.691
18-05-20 17:00,18-05-20,17:00:00,26.624064,30.85439253,0.149280075,2221.550325,217.8156656,5223.592532,6878238.82,5223.592532,6878238.82
18-05-20 17:15,18-05-20,17:15:00,26.43403727,29.21453033,0.110969012,1661.126623,162.5462662,5271.656656,6878286.884,5271.656656,6878286.884
18-05-20 17:30,18-05-20,17:30:00,26.11982736,27.81455536,0.077580451,1146.293019,111.4559253,5306.098214,6878321.325,5306.098214,6878321.325
18-05-20 17:45,18-05-20,17:45:00,25.6725036,26.49233807,0.050966364,735.112013,71.26420455,5328.898539,6878344.126,5328.898539,6878344.126
18-05-20 18:00,18-05-20,18:00:00,25.25038867,25.3468934,0.030790156,425.4512987,41.13733766,5343.042208,6878358.27,5343.042208,6878358.27
18-05-20 18:15,18-05-20,18:15:00,24.9734254,24.41195067,0.013907364,165.6834416,15.99472403,5350.180195,6878365.408,5350.180195,6878365.408
18-05-20 18:30,18-05-20,18:30:00,24.74629313,23.71588747,0.0019181,0.8125,0.078409091,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 18:45,18-05-20,18:45:00,24.62904473,23.3245056,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 19:00,18-05-20,19:00:00,24.54129027,23.18553867,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 19:15,18-05-20,19:15:00,24.49840287,23.09755253,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 19:30,18-05-20,19:30:00,24.46612553,23.02815967,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 19:45,18-05-20,19:45:00,24.412616,22.99632967,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 20:00,18-05-20,20:00:00,24.3377575,22.61223907,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 20:15,18-05-20,20:15:00,24.16977133,21.92688407,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 20:30,18-05-20,20:30:00,24.05134873,21.94336347,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 20:45,18-05-20,20:45:00,23.8982564,21.72869253,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 21:00,18-05-20,21:00:00,23.72655033,21.56317947,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 21:15,18-05-20,21:15:00,23.63282467,21.52640393,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 21:30,18-05-20,21:30:00,23.64455967,21.49699907,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 21:45,18-05-20,21:45:00,23.30395107,21.16139933,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 22:00,18-05-20,22:00:00,23.08884287,20.913444,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 22:15,18-05-20,22:15:00,22.91332114,20.75988114,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
18-05-20 22:30,18-05-20,22:30:00,22.8502136,20.73205367,0,0,0,5351.727273,6878366.955,5351.727273,6878366.955
